1373807960,54.7967493,55.8684848,1042.8720221243566,671.3190385829657
476290773,54.721587,56.166467,4359.923448514193,2121.3436266352655
735396995,54.6656444,55.9573045,2031.587162077427,3198.8390370340785
1082551676,54.6905326,55.9907773,2404.1966635350836,2719.6575148899574
1788278606,54.706514,55.8169711,469.43645428295713,2411.806878962554
1102375778,54.811098,56.1178848,3819.1204884477193,394.19877297373023
2340537039,54.7220307,55.9670809,2140.4152114206227,2112.7916987338103
756480850,54.754013,56.0299651,2840.423887467012,1496.114228026243
3907743826,54.7573716,56.0414857,2968.667865338386,1431.325993778999
3907743788,54.7543532,56.0383829,2934.128395645879,1489.5519295531558
1434042634,54.7355065,55.9537404,1991.9126345762052,1853.0128781084204
1821325039,54.6950267,55.8250958,559.8782582698623,2633.0996609192807
1977719635,54.7152834,55.9524489,1977.5360311508412,2242.8298710801173
1383957926,54.708452,55.8208704,512.842330965912,2374.4668261964107
423791718,54.7481012,55.9498519,1948.6269803608302,1610.1412741275271
1103035549,54.8192923,56.1149191,3786.107176192105,235.89591928676236
2154782041,54.7773013,55.8219142,524.4616098317783,1046.7664694028208
2482625341,54.666764,56.1537286,4218.123274242389,3177.289281292353
1075068764,54.731448,55.9964094,2466.8915672526928,1931.2594277480384
1989824026,54.7392527,55.9836625,2324.9967734462116,1780.7804130255245
1228874806,54.7018897,55.9490984,1940.239236898953,2500.8975073993206
1366947262,54.7136198,55.9593556,2054.419412395335,2274.8884818329243
1909502043,54.8086757,55.8069163,357.50933688436635,440.98820211400744
1225471411,54.7067289,55.95159,1967.975005458342,2407.666421337053
1307974073,54.8309213,55.9163328,1575.5020807314431,11.184140173718333
1371934398,54.7084966,55.8675839,1032.8434646130772,2373.6074830279686
1084164593,54.6829408,55.7964003,240.44827484805137,2865.8563257314963
1375702785,54.7353221,55.9646687,2113.5633006327553,1856.5682196341222
1226617604,54.7131661,55.9562953,2020.3530403764453,2283.6313358487096
797481766,54.6761933,55.8008539,290.0244583670283,2995.7731117926305
1482091574,54.7964294,55.8990603,1383.2296202882426,677.4962313825963
1434042661,54.7394085,55.9600022,2061.6171760613797,1777.7762060813839
1237376917,54.7279902,55.9241126,1662.104557950166,1997.9184955310775
1229547253,54.7105198,55.9287746,1714.0005898264935,2334.6239085025154
1394505302,54.7072582,55.8146778,443.9081038105069,2397.4683555949014
1437631701,54.7090479,56.0118888,2639.203758550342,2362.985075645498
3917084150,54.8050088,56.1819117,4531.849369475967,511.8131329789758
2326624986,54.6885596,55.7792945,50.031470456626266,2757.6551202730043
1028388013,54.7827797,56.0457458,3016.090062978212,941.0231563827256
1142034162,54.7740127,56.0435181,2991.2919526797486,1110.2356897662394
1240973182,54.8314964,56.1474233,4147.934503373457,0.0695752400206402
1821310886,54.6523499,55.8314552,630.6692546480335,3454.682560456684
1778842176,54.6896278,55.802822,311.93277675739955,2737.0831032398855
1203081676,54.8209244,55.8852248,1229.216847009142,204.36210724397097
1237275169,54.7398816,55.9381727,1818.6175132883945,1768.6536044222303
2361991118,54.8086558,56.1563511,4247.31618363678,441.3725812169723
476290723,54.7574,56.126771,3918.039089576225,1430.7781277562026
476290738,54.745965,56.134635,4005.5788567742566,1651.3402948987205
530553837,54.7964245,56.1530455,4210.519203162519,677.5908488351852
1142035613,54.7771651,56.0557518,3127.473952930188,1049.3952003627783
3780901039,54.7643806,55.9508122,1959.3167614443228,1296.103314779466
870541890,54.7312967,56.0248436,2783.4128348595696,1934.1762906190706
771584865,54.8335907,55.9957757,2459.8374026452657,-40.406868758262135
2854547009,54.7471136,55.9488185,1937.1234712786973,1629.1885215406073
251928141,54.659785,55.9333176,1764.5719482167624,3311.609484139248
530553995,54.7930262,56.1922355,4646.770916856243,743.2081866589142
2900391028,54.7408706,55.8982011,1373.6652550826548,1749.5827613258734
490481431,54.7454032,55.9917355,2414.8630680276547,1662.1748791566351
4735494466,54.8280225,55.8658167,1013.1715067554032,67.20485780935269
1424873213,54.7032483,55.92551,1677.6600094611058,2474.7241070303135
1161944118,54.7046143,55.9877643,2370.656821397948,2448.407261981163
1383931876,54.7066253,55.8279556,591.7127224397846,2409.6624753093347
1423948964,54.787736,55.8369001,691.280302259489,845.3450028594816
3854626009,54.8172871,55.791888,190.21865995402914,274.6366537766298
1454687099,54.7648701,56.0498304,3061.55864551838,1286.6586531915236
1148616932,54.8287345,55.858427,930.9115095959278,53.44548470363952
2409462315,54.6944619,55.9881825,2375.312102506985,2643.9784226203337
1148616983,54.7180626,55.9635724,2101.359606993501,2189.2700172954937
863339345,54.7496459,56.0310297,2852.274705900112,1580.3486424636794
369339893,54.7211334,55.9796864,2280.735981437494,2130.086271578097
2143575181,54.7898389,55.8652469,1006.8286584150046,804.7463402193971
1245602859,54.8278878,55.9026893,1423.6265957665164,69.80790292739403
1554630054,54.781982,56.1313059,3968.5202811156632,956.421141500934
1096508800,54.7115262,55.8681586,1039.2408583323704,2315.231591902906
2618577503,54.731013,55.9184868,1599.4797840053216,1939.6456201283727
2357223123,54.670363,55.8147202,444.38008831313346,3108.0126859088195
1788278528,54.7023789,55.8187442,489.17408922931645,2491.4731807046337
1083930827,54.681401,55.8081319,371.04104352300055,2895.505632581422
1185953933,54.7799995,56.1139178,3774.9609949998558,994.6879790648818
369338966,54.7255608,55.9892619,2387.3276702477597,2044.748785550124
944460998,54.745143,55.9055416,1455.377572111669,1667.1929108656477
1342320637,54.7099651,55.9375599,1811.7960014190758,2345.3122143129585
1174168105,54.6858036,55.9951607,2452.991401014151,2810.7292710810434
1121843743,54.8147703,56.1040661,3665.294727895991,323.2588475153316
1245871859,54.8251138,55.9950355,2451.5977109260857,123.41285523388069
1350021318,54.7929398,56.0899261,3507.8923489312874,744.8764012507163
1088788877,54.6720064,56.0650516,3230.9966293019243,3076.377091310569
1234589092,54.772745,56.0431256,2986.9227565168403,1134.700629218365
530554094,54.7991577,56.1717074,4418.258061437053,624.8118387555005
1083930894,54.6768908,55.8056036,342.89674120780546,2982.3444038644666
1383931805,54.7051303,55.8293837,607.6099174468545,2438.465968360193
1107382906,54.7153895,55.9692136,2164.1558092719642,2240.7852132099215
1237274983,54.7366481,55.9300534,1728.2358205352211,1831.0017918419326
3458865545,54.7370283,55.7979627,257.8404585039243,1823.6710523749935
1151000543,54.681513,56.1305728,3960.35962453729,2893.349077204475
5267488087,54.7290124,55.9144512,1554.5566552534,1978.2132345536957
1170622128,54.666279,55.9232008,1651.9546648000833,3186.624502067454
531947762,54.7761823,56.1139134,3774.9120154760312,1068.3634900494944
